MAC,Accel,Load,V,Fxw,Zfore,Zaft,Pitch
31,0.7,5.5,4.092715138,5.274014515,-10.28619677,14.49126356,6.245149932
31,0.7,5.5,3.907532138,4.241276575,-11.44104477,13.54454456,6.300080932
31,0.7,5.5,4.171785138,5.365600675,-12.62476377,14.17569056,6.300080932
31,0.7,5.5,4.228448138,5.217165565,-11.64314277,14.72077156,6.382478932
31,0.7,5.5,4.291549138,4.781326885,-10.74813577,14.31913256,6.382478932
31,0.7,5.5,4.179512138,4.411813615,-11.32555977,14.23306756,6.475862932
31,0.7,5.5,4.208358138,4.806597445,-11.78749877,15.09372056,6.475862932
31,0.7,5.5,4.243129138,4.648685875,-10.92136277,14.54864056,6.536286932
31,0.7,5.5,4.291549138,4.493933125,-11.00797677,14.86421356,6.580232932
31,0.7,5.5,4.180027138,4.506568405,-12.56702177,14.57732856,6.602204932
31,0.7,5.5,4.253946138,5.027675605,-12.97121777,15.20847456,6.673616932
31,0.7,5.5,4.397405138,4.541305615,-11.21007477,14.40519856,6.701081932
31,0.7,5.5,4.225357138,4.872922855,-13.89509577,14.49126356,6.772493932
31,0.7,5.5,4.478279138,4.850811115,-12.53814977,13.91749456,6.772493932
31,0.7,5.5,4.284338138,4.850811115,-12.50927877,14.08962556,6.860383932
31,0.7,5.5,4.178482138,4.572884005,-13.69299777,14.80683656,6.860383932
31,0.7,5.5,4.263733138,4.133896315,-13.43315677,14.11831356,6.948274932
31,0.7,5.5,4.596498138,4.468662565,-13.08670277,14.00355956,6.948274932
31,0.7,5.5,4.299534138,4.541305615,-13.34654377,14.20437956,6.964753932
31,0.7,5.5,4.365983138,4.705534825,-13.23105877,13.83142956,7.008699932
31,0.7,5.5,4.373453138,5.801439355,-13.83735377,13.60192156,7.025178932
31,0.7,5.5,4.292064138,3.994927855,-13.66412677,14.43388656,7.074617932
31,0.7,5.5,4.447629138,4.370758765,-13.80848277,15.09372056,7.096589932
31,0.7,5.5,4.484975138,3.735953665,-14.15493677,15.06503256,7.140535932
31,0.7,5.5,4.622769138,4.474980205,-15.19429977,14.60601756,7.162507932
31,0.7,5.5,4.515367138,4.481297845,-15.30978477,14.37650956,7.222932932
31,0.7,5.5,4.486005138,5.015040325,-15.65623877,14.60601756,7.255891932
31,0.7,5.5,4.466173138,4.228641295,-16.11817777,14.11831356,7.327302932
31,0.7,5.5,4.319881138,3.979143565,-16.40688977,14.49126356,7.354768932
31,0.7,5.5,4.410541138,3.609630295,-16.23366277,14.46257556,7.426179932
31,0.7,5.5,4.537259138,4.193894275,-16.78221577,14.63470556,7.426179932
31,0.7,5.5,4.621996138,3.991769035,-16.98431377,13.86011756,7.486604932
31,0.7,5.5,4.517427138,4.715011285,-17.50399477,14.40519856,7.558015932
31,0.7,5.5,4.533138138,4.143362965,-17.04205577,14.97896756,7.596467932
31,0.7,5.5,4.473900138,4.080206185,-18.16803277,14.57732856,7.662385932
31,0.7,5.5,4.275838138,3.783326155,-17.73496477,14.46257556,7.689851932
31,0.7,5.5,4.515109138,3.944396545,-17.99480477,14.92159056,7.722810932
31,0.7,5.5,4.516912138,3.426448165,-18.54335777,15.09372056,7.744783932
31,0.7,5.5,4.660115138,3.492773575,-19.26513777,14.77814856,7.794221932
31,0.7,5.5,4.635904138,3.647526325,-19.20739477,14.97896756,7.821687932
31,0.7,5.5,4.593407138,3.979143565,-19.23626577,14.54864056,7.871125932
31,0.7,5.5,4.612724138,3.960190645,-19.81368977,14.97896756,7.887605932
31,0.7,5.5,4.619163138,4.102308115,-19.75594777,14.89290156,7.931550932
31,0.7,5.5,4.521806138,3.369599215,-20.65095377,14.46257556,7.964509932
31,0.7,5.5,4.609633138,3.476979475,-20.13127277,14.43388656,8.013948932
31,0.7,5.5,4.624056138,4.140204145,-19.75594777,14.46257556,8.035920932
31,0.7,5.5,4.765714138,3.818073175,-19.95804577,14.92159056,8.079866932
31,0.7,5.5,4.785288138,3.650685145,-20.91079477,14.63470556,8.151277932
31,0.7,5.5,4.728110138,3.606471475,-21.25724877,15.35191756,8.178743932
31,0.7,5.5,4.909431138,3.268536595,-20.85305277,14.37650956,8.244661932
31,0.7,5.5,4.728625138,3.262218955,-21.17063577,14.31913256,8.272126932
31,0.7,5.5,4.755669138,3.511716685,-22.15225577,14.51995256,8.316072932
31,0.7,5.5,4.721156138,4.130737495,-21.74805877,14.23306756,8.327058932
31,0.7,5.5,4.822634138,3.925453435,-23.13387577,14.40519856,8.365510932
31,0.7,5.5,4.988760138,3.884388775,-22.84516377,14.03224856,8.376496932
31,0.7,5.5,5.023015138,3.281171875,-22.98951977,13.97487156,8.436921932
31,0.7,5.5,4.934672138,3.404336425,-23.42258777,13.68798756,8.464387932
31,0.7,5.5,4.652388138,2.801119525,-23.19161777,14.03224856,8.475373932
31,0.7,5.5,4.882903138,3.881229955,-23.50920077,14.00355956,8.491853932
31,0.7,5.5,4.714459138,3.524351965,-24.31759377,13.83142956,8.513826932
31,0.7,5.5,4.939823138,3.634891045,-23.74016977,14.00355956,8.579744932
31,0.7,5.5,4.870798138,3.707534095,-24.23097977,14.06093656,8.590730932
31,0.7,5.5,4.930809138,3.805437895,-24.14436677,13.54454456,8.623689932
31,0.7,5.5,4.906083138,3.578042095,-24.02888177,13.74536356,8.629182932
31,0.7,5.5,5.008849138,3.657002785,-24.37533577,14.31913256,8.656648932
31,0.7,5.5,4.796878138,3.660161605,-24.43307877,13.60192156,8.678620932
31,0.7,5.5,4.908916138,3.732794845,-24.54856277,13.83142956,8.728059932
31,0.7,5.5,5.055210138,3.638049865,-24.72178977,13.48716756,8.750032932
31,0.7,5.5,4.993653138,3.214846465,-24.95275977,12.88471056,8.766511932
31,0.7,5.5,4.842724138,3.893865235,-25.76115277,12.88471056,8.772004932
31,0.7,5.5,4.877237138,3.028505515,-25.67453877,12.88471056,8.810456932
31,0.7,5.5,5.036666138,3.931761265,-26.02099277,13.34372556,8.843415932
31,0.7,5.5,5.039757138,3.429606985,-26.36744677,12.39700756,8.859895932
31,0.7,5.5,5.068603138,3.855969205,-26.54067377,13.60192156,8.870881932
31,0.7,5.5,5.238078138,3.293797345,-26.59841677,12.74126856,8.887361932
31,0.7,5.5,4.993653138,3.467503015,-26.71390077,13.57323356,8.887361932
31,0.7,5.5,4.940081138,3.366440395,-26.56954477,13.08552956,8.892854932
31,0.7,5.5,5.239365138,4.503409585,-27.58003577,12.59782656,8.920320932
31,0.7,5.5,5.127327138,3.432765805,-27.52229377,12.51176056,8.958772932
31,0.7,5.5,5.108010138,3.578042095,-28.33068677,11.93799156,8.991731932
31,0.7,5.5,4.979230138,3.157997515,-27.98423277,12.05274556,8.986238932
31,0.7,5.5,5.154628138,3.559089175,-27.83987677,11.90930356,8.991731932
31,0.7,5.5,5.107752138,3.596995015,-27.86874777,12.36831856,8.991731932
31,0.7,5.5,5.151280138,4.073888545,-27.92648977,11.90930356,9.013703932
31,0.7,5.5,5.311740138,4.051776805,-28.87923877,11.56504256,9.013703932
31,0.7,5.5,5.419143138,3.353805115,-28.90810977,11.90930356,9.079621932
31,0.7,5.5,5.112903138,3.243266035,-28.53278477,11.19209256,9.096101932
31,0.7,5.5,5.808319138,3.271695415,-28.76375377,11.85192656,9.096101932
31,0.7,5.5,5.204337138,3.322226725,-28.70601177,11.01996156,9.107087932
31,0.7,5.5,5.293711138,3.593836195,-29.45666177,11.76586156,9.112580932
31,0.7,5.5,5.284696138,3.587518555,-29.54327577,11.13471556,9.151033932
31,0.7,5.5,5.251213138,3.019038865,-29.80311577,10.99127356,9.151033932
31,0.7,5.5,5.253016138,3.281171875,-29.28343477,10.38881656,9.183992932
31,0.7,5.5,5.232411138,3.060093715,-28.96585177,10.44619356,9.183992932
31,0.7,5.5,5.032802138,3.243266035,-29.71650277,10.90520856,9.167512932
31,0.7,5.5,5.438975138,3.353805115,-30.40941077,11.07733856,9.167512932
31,0.7,5.5,5.321270138,3.957031825,-30.81360677,10.27406256,9.173005932
31,0.7,5.5,5.348314138,3.265377775,-31.04457577,9.55685156,9.173005932
31,0.7,5.5,5.376903138,3.296956165,-30.35166777,9.29865556,9.183992932
31,0.7,5.5,5.280575138,3.641208685,-30.55376677,9.38472056,9.183992932
31,0.7,5.5,5.344193138,3.691739995,-31.36215877,9.18390156,9.178498932
31,0.7,5.5,5.368661138,4.127578675,-31.01570477,8.38062556,9.178498932
31,0.7,5.5,5.401629138,3.729636025,-31.41990177,8.86832956,9.183992932
31,0.7,5.5,5.503880138,3.590677375,-31.99732477,8.89701756,9.156526932
31,0.7,5.5,5.632404138,3.464344195,-30.61150877,8.63882156,9.156526932
31,0.7,5.5,5.770457138,3.925453435,-31.04457577,8.38062556,9.140046932
31,0.7,5.5,5.318952138,3.619096945,-32.66136077,8.46669056,9.140046932
31,0.7,5.5,5.499244138,4.051776805,-31.65087077,8.81095256,9.156526932
31,0.7,5.5,5.547923138,3.644367505,-31.56425677,8.98308256,9.151033932
31,0.7,5.5,5.506714138,4.209688375,-32.22829377,8.09374156,9.140046932
31,0.7,5.5,5.483018138,3.590677375,-31.30441677,7.77816856,9.167512932
31,0.7,5.5,5.542772138,3.897024055,-32.19942277,7.63472656,9.173005932
31,0.7,5.5,5.580891138,3.739112485,-32.66136077,7.14702356,9.178498932
31,0.7,5.5,5.629828138,3.770690875,-32.08393777,7.43390756,9.167512932
31,0.7,5.5,5.529637138,4.013880775,-32.25716477,7.23308856,9.129060932
31,0.7,5.5,5.632661138,3.982292575,-32.34377877,6.51587756,9.123567932
31,0.7,5.5,5.588876138,4.133896315,-32.69023277,6.20030456,9.085115932
31,0.7,5.5,5.642706138,3.770690875,-32.28603577,6.57325456,9.063142932
31,0.7,5.5,5.622359138,3.985451395,-32.83458777,6.63063156,9.052156932
31,0.7,5.5,5.658160138,4.017039595,-32.48813477,6.34374756,9.046662932
31,0.7,5.5,5.658417138,3.824381005,-33.18104177,6.08555156,9.046662932
31,0.7,5.5,5.784108138,3.979143565,-32.92120177,5.62653656,9.057649932
31,0.7,5.5,5.531697138,3.878071135,-32.86345977,5.54047156,9.057649932
31,0.7,5.5,5.826606138,3.682263535,-32.69023277,5.97079756,9.068635932
31,0.7,5.5,5.623904138,3.777008515,-33.00781477,5.85604356,9.079621932
31,0.7,5.5,5.735171138,3.833857465,-33.32539777,6.11423956,9.096101932
31,0.7,5.5,5.541227138,3.805437895,-33.52749577,5.88473256,9.123567932
31,0.7,5.5,5.705809138,3.723318385,-33.38313977,6.02817456,9.173005932
31,0.7,5.5,5.751397138,4.026516055,-33.90282077,4.70850656,9.178498932
31,0.7,5.5,5.735686138,3.495932395,-34.24927477,5.11014456,9.183992932
31,0.7,5.5,5.613087138,3.454867735,-34.56685777,4.79457156,9.183992932
31,0.7,5.5,5.718172138,3.650685145,-34.01830577,4.96670256,9.173005932
31,0.7,5.5,5.568013138,3.754906585,-34.62459977,4.22080356,9.178498932
31,0.7,5.5,5.674644138,4.294966705,-34.24927477,4.27818056,9.183992932
31,0.7,5.5,5.849014138,3.919135795,-34.36475977,4.13473856,9.211457932
31,0.7,5.5,5.824545138,3.581200915,-33.90282077,3.84785356,9.216951932
31,0.7,5.5,5.828409138,3.593836195,-34.48024477,3.50359256,9.216951932
31,0.7,5.5,5.887390138,3.960190645,-34.91331177,3.76178856,9.222444932
31,0.7,5.5,5.900269138,3.338020825,-34.99992477,3.53228156,9.227937932
31,0.7,5.5,6.159377138,3.931761265,-34.42250177,3.36015056,9.222444932
31,0.7,5.5,5.940448138,3.338020825,-35.05766777,3.67572356,9.244416932
31,0.7,5.5,6.038065138,3.773849695,-34.48024477,3.96260756,9.249910932
31,0.7,5.5,5.871679138,3.650685145,-35.43299277,3.84785356,9.244416932
31,0.7,5.5,5.915722138,3.957031825,-34.79782677,3.24539656,9.249910932
31,0.7,5.5,5.878633138,3.603312655,-35.17315177,3.36015056,9.266389932
31,0.7,5.5,6.075927138,4.070729725,-35.66396177,2.92982456,9.255403932
31,0.7,5.5,5.975477138,3.416971705,-35.77944677,3.10195456,9.227937932
31,0.7,5.5,6.031883138,3.878071135,-36.21251377,2.38474456,9.211457932
31,0.7,5.5,5.995309138,4.108625755,-35.17315177,2.90113556,9.216951932
31,0.7,5.5,5.898981138,4.181268805,-35.31750777,2.84375956,9.222444932
31,0.7,5.5,6.012824138,4.067570905,-35.89493077,2.32736756,9.222444932
31,0.7,5.5,6.076442138,3.445401085,-36.03928677,2.06917156,9.227937932
31,0.7,5.5,6.016172138,3.682263535,-35.72170377,2.35605556,9.227937932
31,0.7,5.5,6.037807138,3.735953665,-35.69283277,2.47080956,9.244416932
31,0.7,5.5,6.133621138,3.887547595,-35.54847677,1.86835256,9.255403932
31,0.7,5.5,5.969811138,3.723318385,-36.44348277,1.89704156,9.299348932
31,0.7,5.5,5.929631138,3.426448165,-36.53009677,1.49540356,9.321321932
31,0.7,5.5,5.992219138,3.777008515,-36.03928677,1.95441856,9.337800932
31,0.7,5.5,6.181270138,3.701216455,-36.99203477,1.43802656,9.315827932
31,0.7,5.5,6.131303138,3.846492745,-36.87654977,0.60606256,9.288362932
31,0.7,5.5,6.261630138,3.562247995,-36.41461177,0.97901156,9.266389932
31,0.7,5.5,5.962856138,3.764383045,-35.98154477,0.60606256,9.266389932
31,0.7,5.5,6.216041138,4.045459165,-36.73219477,0.92163456,9.266389932
31,0.7,5.5,6.033429138,3.518034325,-36.64558077,0.95032356,9.277375932
31,0.7,5.5,6.257509138,4.181268805,-37.33848877,0.63475056,9.277375932
31,0.7,5.5,6.085714138,3.224322925,-36.81880777,0.46262056,9.299348932
31,0.7,5.5,6.150878138,3.600153835,-36.84767877,0.40524356,9.277375932
31,0.7,5.5,6.223511138,3.878071135,-36.87654977,-0.59885144,9.271882932
31,0.7,5.5,6.526665138,3.830698645,-37.02090577,-0.02508244,9.271882932
31,0.7,5.5,6.273736138,3.691739995,-37.30961777,-0.51278544,9.266389932
31,0.7,5.5,6.272706138,3.903341695,-37.33848877,-0.54147444,9.216951932
31,0.7,5.5,6.143666138,4.045459165,-37.13639077,-0.94311244,9.194978932
31,0.7,5.5,6.235101138,4.064412085,-36.90542177,-0.68491644,9.156526932
31,0.7,5.5,6.327567138,3.657002785,-37.48284477,-0.82835844,9.156526932
31,0.7,5.5,6.315719138,4.029674875,-37.28074677,-0.59885144,9.129060932
31,0.7,5.5,6.314689138,4.017039595,-37.02090577,-1.17261944,9.129060932
31,0.7,5.5,6.488030138,4.061253265,-37.16526177,-1.37343844,9.151033932
31,0.7,5.5,6.286357138,4.250743225,-37.68494277,-1.97589444,9.129060932
31,0.7,5.5,6.403549138,4.001245495,-37.16526177,-1.02917744,9.123567932
31,0.7,5.5,6.540831138,3.799120255,-37.65607177,-1.25868444,9.151033932
31,0.7,5.5,6.414109138,3.543304885,-37.13639077,-1.57425744,9.183992932
31,0.7,5.5,6.732718138,3.641208685,-37.28074677,-1.86114144,9.233430932
31,0.7,5.5,6.465622138,4.013880775,-37.42510177,-1.68901044,9.266389932
31,0.7,5.5,6.455577138,3.401177605,-38.37784977,-1.80376444,9.271882932
31,0.7,5.5,6.371868138,3.837016285,-38.63769077,-2.11933744,9.271882932
31,0.7,5.5,6.470000138,3.315909085,-40.45657277,-1.68901044,9.315827932
31,0.7,5.5,6.505029138,4.130737495,-40.05237677,-2.29146744,9.315827932
31,0.7,5.5,6.622222138,4.032833695,-37.42510177,-2.83654744,9.299348932
31,0.7,5.5,6.312628138,4.080206185,-37.68494277,-2.72179344,9.299348932
31,0.7,5.5,6.371353138,4.127578675,-40.36995977,-3.06605444,9.277375932
31,0.7,5.5,6.463304138,4.724477935,-37.91591177,-2.80785844,9.293855932
31,0.7,5.5,6.566072138,3.571724455,-37.54058677,-3.38162744,9.266389932
31,0.7,5.5,6.557830138,4.203370735,-38.17575177,-2.60704044,9.216951932
31,0.7,5.5,6.603162138,3.593836195,-40.31221677,-2.89392444,9.200471932
31,0.7,5.5,6.554224138,4.667638795,-38.43559277,-3.29556144,9.173005932
31,0.7,5.5,6.557830138,4.017039595,-38.34897877,-3.84064144,9.167512932
31,0.7,5.5,6.701552138,3.783326155,-40.22560377,-3.41031544,9.183992932
31,0.7,5.5,6.677856138,3.691739995,-39.64818077,-3.15211944,9.211457932
31,0.7,5.5,6.658281138,4.670787805,-38.43559277,-4.18490244,9.200471932
31,0.7,5.5,7.002133138,4.092831655,-38.14688077,-3.20949644,9.211457932
31,0.7,5.5,6.720097138,4.035982705,-40.86076877,-3.55375744,9.233430932
31,0.7,5.5,6.756671138,4.260219685,-41.40932077,-3.52506944,9.233430932
31,0.7,5.5,6.754096138,4.538146795,-38.57994777,-4.07014844,9.216951932
31,0.7,5.5,6.592344138,3.536987245,-38.69543277,-3.43900344,9.266389932
31,0.7,5.5,6.748687138,4.421290075,-41.38044977,-3.43900344,9.249910932
31,0.7,5.5,6.773671138,3.773849695,-38.78204577,-3.78326444,9.227937932
31,0.7,5.5,6.785776138,3.969667105,-38.00252477,-3.84064144,9.200471932
31,0.7,5.5,6.702067138,4.509727225,-38.17575177,-4.04146044,9.183992932
31,0.7,5.5,6.784746138,4.326545095,-39.38834077,-4.44309844,9.167512932
31,0.7,5.5,6.877470138,4.680264265,-41.35157877,-4.15621444,9.140046932
31,0.7,5.5,6.976119138,4.291807885,-38.60881977,-4.78735944,9.096101932
31,0.7,5.5,6.762853138,3.735953665,-40.71641277,-4.47178644,9.085115932
31,0.7,5.5,6.753323138,5.185587175,-42.01561477,-4.29965644,9.063142932
31,0.7,5.5,6.754868138,4.244435395,-38.89753077,-4.67260544,9.052156932
31,0.7,5.5,6.851971138,4.465503745,-38.34897877,-5.30375044,9.013703932
31,0.7,5.5,6.859441138,4.332862735,-37.94478277,-4.75867044,9.008210932
31,0.7,5.5,6.811533138,3.717000745,-39.73479377,-5.36112744,8.964265932
31,0.7,5.5,6.988224138,4.847652295,-38.55107677,-5.21768544,8.991731932
31,0.7,5.5,6.743535138,4.222323655,-40.60092877,-5.41850344,9.024690932
31,0.7,5.5,7.157189138,4.835017015,-39.04188677,-5.44719244,9.024690932
31,0.7,5.5,6.828533138,4.711852465,-38.40672177,-5.38981544,9.057649932
31,0.7,5.5,6.949589138,4.298125525,-38.55107677,-5.18899644,9.057649932
31,0.7,5.5,7.014754138,4.023357235,-39.33059777,-5.24637344,9.068635932
31,0.7,5.5,7.005481138,4.421290075,-39.07075777,-4.98817744,9.101594932
31,0.7,5.5,6.939029138,4.203370735,-39.21511377,-5.96358344,9.068635932
31,0.7,5.5,7.048238138,3.950714185,-39.79253677,-5.73407644,9.035676932
31,0.7,5.5,7.289837138,4.073888545,-38.34897877,-5.59063444,9.052156932
31,0.7,5.5,7.078888138,4.869764035,-39.93689177,-6.16440244,9.063142932
31,0.7,5.5,7.054162138,4.197053095,-39.61930977,-6.19309044,9.046662932
31,0.7,5.5,7.072707138,3.881229955,-41.66916077,-5.70538844,9.063142932
31,0.7,5.5,7.118811138,4.778168065,-37.42510177,-6.68079344,9.079621932
31,0.7,5.5,7.311988138,4.168633525,-41.64028977,-6.82423544,9.052156932
31,0.7,5.5,7.173674138,4.683423085,-39.41721177,-6.45128644,9.052156932
31,0.7,5.5,6.836002138,3.638049865,-38.95527277,-5.90620644,9.112580932
31,0.7,5.5,7.159765138,5.327704645,-38.86865977,-7.02505444,9.112580932
31,0.7,5.5,7.000845138,4.591836925,-38.98414477,-7.48406844,9.035676932
31,0.7,5.5,7.115463138,4.377076405,-40.68754177,-7.28325044,9.035676932
31,0.7,5.5,7.168522138,4.377076405,-37.04977677,-6.91030044,9.024690932
31,0.7,5.5,7.317655138,4.806597445,-41.66916077,-6.88161244,9.024690932
31,0.7,5.5,7.415274138,4.740272035,-38.29123677,-6.45128644,8.958772932
31,0.7,5.5,7.163113138,4.771860235,-38.92640177,-6.99636644,8.969758932
31,0.7,5.5,7.145083138,4.891865965,-38.81091777,-6.59472844,9.002717932
31,0.7,5.5,7.374063138,4.683423085,-38.92640177,-6.96767744,9.079621932
31,0.7,5.5,7.303488138,4.127578675,-39.56156777,-7.08243144,9.079621932
31,0.7,5.5,7.302716138,4.910818885,-38.23349477,-6.59472844,9.107087932
31,0.7,5.5,7.223642138,4.737113215,-42.33319777,-8.28734444,9.107087932
31,0.7,5.5,7.226990138,4.793962165,-39.70592277,-7.82832944,9.140046932
31,0.7,5.5,7.272838138,4.594995745,-38.37784977,-7.39800344,9.140046932
31,0.7,5.5,7.339033138,4.831858195,-40.11011877,-6.96767744,9.183992932
31,0.7,5.5,7.120099138,4.816073905,-39.50382477,-7.57013444,9.183992932
31,0.7,5.5,7.357320138,4.907660065,-40.13899077,-8.17259044,9.134553932
31,0.7,5.5,7.345472138,5.763543325,-37.25187477,-7.31193844,9.178498932
31,0.7,5.5,7.491515138,4.266537325,-40.31221677,-7.71357644,9.167512932
31,0.7,5.5,7.508772138,5.848811845,-40.42770177,-8.37340944,9.134553932
31,0.7,5.5,7.356548138,4.222323655,-39.18624277,-8.60291644,9.134553932
31,0.7,5.5,7.435107138,5.409824155,-37.02090577,-7.74226444,9.112580932
31,0.7,5.5,7.568786138,4.465503745,-39.12849977,-8.34472044,9.107087932
31,0.7,5.5,7.513666138,4.588678105,-42.70852277,-7.11111944,9.156526932
31,0.7,5.5,7.534271138,4.876081675,-38.86865977,-8.05783644,9.156526932
31,0.7,5.5,7.377926138,4.497091945,-42.27545477,-8.88980044,9.096101932
31,0.7,5.5,7.446697138,4.778168065,-39.90802077,-8.77504644,9.096101932
31,0.7,5.5,7.500529138,4.645527055,-39.41721177,-7.59882244,9.085115932
31,0.7,5.5,7.576513138,4.926612985,-38.37784977,-7.68488744,9.085115932
31,0.7,5.5,7.653012138,4.497091945,-40.68754177,-8.28734444,9.140046932
31,0.7,5.5,7.537362138,4.051776805,-39.87914977,-7.65619944,9.140046932
31,0.7,5.5,7.609740138,4.636050595,-39.27285577,-8.68898144,9.140046932
31,0.7,5.5,7.566725138,4.519193875,-40.13899077,-9.00455444,9.134553932
31,0.7,5.5,7.424804138,4.279172605,-40.80302677,-9.11930744,9.140046932
31,0.7,5.5,7.551528138,5.368759495,-37.97365377,-8.34472044,9.167512932
31,0.7,5.5,7.369169138,4.257060865,-40.39883077,-8.83242344,9.151033932
31,0.7,5.5,7.626224138,4.800279805,-41.29383577,-9.34881444,9.134553932
31,0.7,5.5,7.525256138,3.950714185,-40.05237677,-8.31603244,9.151033932
31,0.7,5.5,7.476575138,4.468662565,-36.38574077,-8.91848844,9.151033932
31,0.7,5.5,7.688814138,4.730795575,-41.52480577,-8.83242344,9.134553932
31,0.7,5.5,7.589907138,4.304433355,-41.98674377,-8.43078644,9.085115932
31,0.7,5.5,7.612315138,5.330863465,-35.95267277,-9.69307544,9.052156932
31,0.7,5.5,7.667693138,3.950714185,-42.27545477,-9.37750344,9.063142932
31,0.7,5.5,7.694996138,4.225482475,-40.91851177,-9.26274944,9.107087932
31,0.7,5.5,7.813736138,4.983461935,-37.80042677,-8.94717744,9.140046932
31,0.7,5.5,7.717147138,3.732794845,-39.24398477,-9.72176344,9.173005932
31,0.7,5.5,7.722813138,4.673946625,-41.64028977,-9.97995944,9.167512932
31,0.7,5.5,7.711480138,3.770690875,-40.65867077,-8.77504644,9.173005932
31,0.7,5.5,8.053022138,4.866605215,-37.77155577,-9.66438744,9.178498932
31,0.7,5.5,7.762222138,4.923454165,-41.52480577,-10.35290844,9.134553932
31,0.7,5.5,7.744965138,4.130737495,-41.46706277,-9.29143844,9.129060932
31,0.7,5.5,7.662542138,4.926612985,-36.24138477,-9.80782944,9.101594932
31,0.7,5.5,7.796479138,4.260219685,-41.26496477,-9.83651744,9.096101932
31,0.7,5.5,7.780252138,4.159157065,-40.39883077,-9.86520544,9.123567932
31,0.7,5.5,7.756298138,5.169793075,-35.69283277,-9.54963344,9.140046932
31,0.7,5.5,7.893326138,4.133896315,-42.07335677,-9.95127144,9.167512932
31,0.7,5.5,7.832024138,4.850811115,-42.18884177,-10.61110444,9.178498932
31,0.7,5.5,7.908008138,4.269696145,-37.02090577,-9.60701044,9.173005932
31,0.7,5.5,7.900281138,3.622255765,-37.36735977,-10.58241544,9.167512932
31,0.7,5.5,7.765055138,5.280332155,-42.07335677,-9.83651744,9.173005932
31,0.7,5.5,7.786434138,3.802279075,-40.08124777,-9.75045244,9.173005932
31,0.7,5.5,7.600725138,5.169793075,-37.62719977,-10.09471344,9.173005932
31,0.7,5.5,7.960295138,3.495932395,-42.33319777,-10.26684344,9.134553932
31,0.7,5.5,7.871433138,3.928602445,-41.61141877,-10.18077844,9.151033932
31,0.7,5.5,8.031643138,4.929771805,-37.28074677,-9.89389444,9.140046932
31,0.7,5.5,8.215293138,3.347487475,-41.29383577,-10.23815544,9.151033932
31,0.7,5.5,7.896417138,4.516035055,-40.94738277,-10.06602444,9.156526932
31,0.7,5.5,8.073885138,4.547623255,-39.12849977,-9.83651744,9.151033932
31,0.7,5.5,7.971628138,3.536987245,-40.42770177,-10.52503944,9.151033932
31,0.7,5.5,7.949992138,4.809756265,-40.94738277,-10.55372744,9.107087932
31,0.7,5.5,7.880705138,3.811755535,-39.59043877,-9.80782944,9.107087932
31,0.7,5.5,8.044264138,4.209688375,-41.17835177,-10.69716944,9.085115932
31,0.7,5.5,8.041946138,4.358123485,-40.62979977,-10.69716944,9.085115932
31,0.7,5.5,8.107627138,4.045459165,-40.86076877,-10.38159744,9.079621932
31,0.7,5.5,8.082127138,4.860287575,-40.51431477,-10.38159744,9.079621932
31,0.7,5.5,8.062037138,3.991769035,-42.33319777,-10.61110444,9.046662932
31,0.7,5.5,8.234354138,4.538146795,-41.90013077,-10.63979244,9.046662932
31,0.7,5.5,8.054052138,3.827539825,-37.65607177,-11.78732844,9.046662932
31,0.7,5.5,8.024689138,3.906500515,-41.69803177,-11.29962544,9.046662932
31,0.7,5.5,8.106339138,3.682263535,-43.71901277,-11.01274144,9.030183932
31,0.7,5.5,8.033188138,3.685422355,-38.00252477,-11.81601644,9.046662932
31,0.7,5.5,8.104021138,5.075048095,-41.78464577,-11.87339344,9.052156932
31,0.7,5.5,8.018764138,3.698057635,-43.71901277,-11.09880644,9.046662932
31,0.7,5.5,7.952310138,3.770690875,-40.71641277,-11.52913244,9.035676932
31,0.7,5.5,8.136733138,4.336021555,-41.29383577,-12.27503044,9.046662932
31,0.7,5.5,7.973689138,3.464344195,-40.60092877,-12.50453844,9.046662932
31,0.7,5.5,8.086506138,4.699217185,-39.30172677,-11.47175644,9.030183932
31,0.7,5.5,8.215809138,4.430766535,-42.33319777,-11.29962544,9.046662932
31,0.7,5.5,8.149097138,3.735953665,-42.01561477,-10.86929944,9.035676932
31,0.7,5.5,8.031128138,4.279172605,-37.68494277,-11.78732844,9.046662932
31,0.7,5.5,7.777161138,3.827539825,-42.13109977,-11.58650944,9.052156932
31,0.7,5.5,8.064097138,3.221164105,-42.33319777,-11.78732844,9.085115932
31,0.7,5.5,8.076718138,4.964509015,-36.53009677,-10.84061144,9.107087932
31,0.7,5.5,8.108142138,3.906500515,-43.66126977,-11.55782144,9.129060932
31,0.7,5.5,8.143688138,3.840175105,-42.10222877,-11.24224844,9.134553932
31,0.7,5.5,7.827645138,4.051776805,-38.46446377,-10.95536444,9.156526932
31,0.7,5.5,8.029067138,3.761224225,-41.75577477,-11.84470544,9.173005932
31,0.7,5.5,8.185415138,3.805437895,-41.98674377,-11.87339344,9.178498932
31,0.7,5.5,8.157339138,4.086514015,-40.88963977,-11.93077044,9.200471932
31,0.7,5.5,8.234096138,3.808596715,-42.21771277,-11.81601644,9.200471932
31,0.7,5.5,8.154763138,3.758065405,-42.36206877,-12.24634244,9.211457932
31,0.7,5.5,8.282778138,3.562247995,-41.17835177,-10.95536444,9.194978932
