MAX,Load,V,Fxw
31,5.5,5.987661959,4.049719365
31,5.5,6.003372959,4.194995655
31,5.5,5.990494959,4.160258445
31,5.5,5.983282959,3.702308025
31,5.5,5.849092959,3.784427535
31,5.5,6.044840959,4.122362415
31,5.5,5.762293959,4.529771715
31,5.5,6.092489959,3.680206095
31,5.5,6.164864959,4.074980115
31,5.5,6.146062959,3.948656745
31,5.5,6.114382959,3.894966615
31,5.5,6.093519959,4.403438535
31,5.5,6.250376959,4.163417265
31,5.5,6.103564959,3.797062815
31,5.5,6.440716959,4.289740635
31,5.5,6.180061959,4.138146705
31,5.5,6.232089959,3.487557315
31,5.5,6.192166959,3.752849145
31,5.5,6.251921959,3.860229405
31,5.5,6.246512959,3.844435305
31,5.5,6.102276959,3.746531505
31,5.5,6.595513959,3.797062815
31,5.5,6.348508959,3.759156975
31,5.5,6.389976959,4.059195825
31,5.5,6.121336959,3.604404225
31,5.5,6.310131959,3.493865145
31,5.5,6.368598959,3.733896225
31,5.5,6.417278959,4.513977615
31,5.5,6.515668959,3.582302295
31,5.5,6.572074959,4.387654245
31,5.5,6.247027959,4.807698825
31,5.5,6.353659959,4.305534735
31,5.5,6.478063959,4.229742675
31,5.5,6.485532959,4.213948575
31,5.5,6.461579959,3.809688285
31,5.5,6.497380959,4.116044775
31,5.5,6.858231959,3.809688285
31,5.5,6.396672959,3.730737405
31,5.5,6.738205959,4.422391455
31,5.5,6.567438959,4.037084085
31,5.5,6.598089959,4.270797525
31,5.5,6.556621959,3.632833605
31,5.5,6.637754959,4.289740635
31,5.5,6.577483959,3.822323565
31,5.5,6.573620959,4.349748405
31,5.5,6.982121959,4.498183515
31,5.5,6.683343959,4.299217095
31,5.5,6.670722959,3.913909725
31,5.5,6.664283959,4.169734905
31,5.5,6.695706959,4.229742675
31,5.5,6.683601959,4.520295255
31,5.5,6.645996959,3.964450845
31,5.5,6.510516959,3.942339105
31,5.5,6.546833959,3.557031735
31,5.5,6.869564959,3.598086585
31,5.5,6.784824959,4.043401725
31,5.5,6.798218959,3.285422265
31,5.5,6.763446959,4.324487655
31,5.5,6.892487959,3.939180285
31,5.5,7.069694959,4.166576085
31,5.5,6.374779959,3.651776715
31,5.5,6.836853959,3.980235135
31,5.5,6.873427959,4.435026735
31,5.5,6.816763959,4.078138935
31,5.5,6.888109959,4.463446305
31,5.5,6.939365959,4.498183515
31,5.5,6.800536959,4.460287485
31,5.5,6.781476959,3.588619935
31,5.5,7.057846959,3.765474615
31,5.5,6.750568959,3.667570815
31,5.5,6.838398959,3.904443075
31,5.5,7.012256959,3.936021465
31,5.5,6.938592959,4.062354645
31,5.5,7.110132959,3.774951075
31,5.5,7.057846959,3.617039505
31,5.5,6.881412959,3.882331335
31,5.5,6.939107959,4.406597355
31,5.5,7.017923959,5.047720095
31,5.5,7.058361959,4.476081585
31,5.5,7.029513959,4.264479885
31,5.5,7.017408959,4.198154475
31,5.5,6.806460959,4.134987885
31,5.5,7.242780959,3.793903995
31,5.5,6.882442959,4.273956345
31,5.5,7.155464959,4.359224865
31,5.5,7.093133959,3.913909725
31,5.5,7.123011959,4.564508925
31,5.5,7.251538959,3.980235135
31,5.5,7.068149959,4.441344375
31,5.5,7.183797959,3.901284255
31,5.5,7.055785959,4.611881415
31,5.5,7.188176959,4.207630935
31,5.5,7.175040959,3.392802525
31,5.5,7.171949959,4.236050505
31,5.5,7.209039959,3.936021465
31,5.5,7.099830959,4.665571545
31,5.5,7.429518959,4.112885955
31,5.5,7.319536959,3.781268715
31,5.5,7.332929959,4.112885955
31,5.5,7.246129959,3.901284255
31,5.5,7.234796959,4.851912495
31,5.5,7.157782959,3.790745175
31,5.5,7.304082959,4.823483115
31,5.5,7.444457959,4.065513465
31,5.5,7.361005959,3.651776715
31,5.5,7.292491959,4.213948575
31,5.5,7.378777959,2.773791525
31,5.5,7.393974959,4.804540005
31,5.5,7.092360959,3.996029235
31,5.5,7.257719959,4.384495425
31,5.5,7.442397959,4.315011195
31,5.5,7.364095959,3.512818065
31,5.5,7.273173959,3.907601895
31,5.5,7.407625959,4.352907225
31,5.5,7.372595959,4.536089355
31,5.5,7.493396959,4.485558045
31,5.5,7.919934959,3.765474615
31,5.5,7.351217959,4.659253905
31,5.5,7.338081959,3.888648975
31,5.5,7.449609959,4.337122935
31,5.5,7.471245959,3.095932305
31,5.5,7.345293959,4.014982155
31,5.5,7.455018959,3.872854875
31,5.5,7.541561959,3.797062815
31,5.5,7.502926959,5.085616125
31,5.5,7.095708959,4.656095085
31,5.5,7.527137959,3.743372685
31,5.5,7.485926959,4.033925265
31,5.5,7.364611959,3.913909725
31,5.5,7.719543959,4.539248175
31,5.5,7.573243959,3.733896225
31,5.5,7.560622959,4.697159745
31,5.5,7.540016959,4.371860145
31,5.5,7.531774959,3.478080855
31,5.5,7.658241959,4.785587085
31,5.5,7.351990959,3.285422265
31,5.5,8.074478959,4.078138935
31,5.5,7.581227959,3.857070585
31,5.5,7.601318959,4.400279715
31,5.5,7.595394959,4.722420495
31,5.5,7.612393959,3.853911765
31,5.5,7.798875959,4.479240405
31,5.5,7.652832959,3.651776715
31,5.5,7.658241959,3.598086585
31,5.5,7.810466959,4.589779485
31,5.5,7.342717959,2.439015465
31,5.5,7.650772959,4.539248175
31,5.5,7.681680959,4.984553505
31,5.5,7.502668959,3.310692825
31,5.5,7.655923959,4.905602625
31,5.5,7.577621959,3.626515965
31,5.5,7.874602959,4.037084085
31,5.5,7.754573959,3.872854875
31,5.5,7.691210959,3.778109895
31,5.5,7.597197959,4.422391455
31,5.5,7.679620959,3.449651475
31,5.5,7.861465959,3.364382955
31,5.5,7.584576959,4.583461845
31,5.5,7.670347959,3.774951075
31,5.5,7.764618959,3.964450845
31,5.5,7.781360959,3.677047275
31,5.5,7.791663959,4.258162245
31,5.5,7.670862959,3.727578585
31,5.5,7.817163959,3.253843875
31,5.5,7.320566959,4.949816295
31,5.5,7.791921959,3.778109895
31,5.5,7.766679959,4.390803255
31,5.5,7.832617959,4.185519195
31,5.5,7.835966959,3.370700595
31,5.5,7.862238959,4.311852375
31,5.5,7.962176959,4.457128665
31,5.5,7.783679959,3.898125435
31,5.5,7.792694959,4.425550275
31,5.5,7.779300959,3.566508195
31,5.5,7.716710959,4.097091855
31,5.5,7.480517959,4.188678015
31,5.5,7.918131959,3.661253175
31,5.5,8.017555959,4.400279715
31,5.5,7.817163959,3.961292025
31,5.5,7.789860959,3.645468885
31,5.5,7.713104959,4.103409495
31,5.5,7.826436959,3.598086585
31,5.5,7.993343959,4.267638705
31,5.5,8.078342959,4.466605125
31,5.5,7.967843959,4.002346875
31,5.5,7.859920959,3.996029235
31,5.5,7.747618959,4.097091855
31,5.5,7.864556959,4.081297755
31,5.5,7.729588959,3.894966615
31,5.5,7.740149959,3.658094355
31,5.5,7.812527959,4.213948575
31,5.5,7.956252959,3.847594125
31,5.5,7.943631959,3.418073085
31,5.5,7.732422959,3.989711595
31,5.5,8.304492959,3.263320335
31,5.5,7.988449959,4.204472115
31,5.5,8.002615959,4.741373415
31,5.5,7.969131959,3.847594125
31,5.5,7.928949959,4.188678015
31,5.5,7.828496959,3.841276485
31,5.5,7.945177959,3.784427535
31,5.5,7.996434959,4.605563775
31,5.5,8.061600959,4.210789755
31,5.5,7.967585959,4.277115165
31,5.5,8.013949959,3.986552775
31,5.5,8.259159959,3.478080855
31,5.5,7.966555959,4.501342335
31,5.5,7.787800959,3.771792255
31,5.5,8.172357959,3.885490155
31,5.5,7.994888959,4.021289985
31,5.5,8.042539959,4.223425035
31,5.5,8.150978959,3.200153745
31,5.5,8.025539959,3.279104625
31,5.5,7.947237959,4.166576085
31,5.5,8.172099959,3.133828335
31,5.5,7.920192959,4.580303025
31,5.5,8.034039959,4.176052545
31,5.5,8.053873959,3.358065315
31,5.5,8.088645959,4.393962075
31,5.5,8.228250959,3.452810295
31,5.5,7.972737959,3.301216365
31,5.5,8.106675959,4.779269445
31,5.5,8.034812959,3.471763215
31,5.5,7.994888959,3.923386185
31,5.5,8.000555959,4.286581815
31,5.5,7.853738959,3.970758675
31,5.5,8.118524959,3.872854875
31,5.5,8.030691959,3.733896225
31,5.5,8.028888959,3.677047275
31,5.5,7.970676959,4.390803255
31,5.5,8.056448959,3.111726405
31,5.5,8.052070959,3.572825835
31,5.5,7.850647959,3.383335875
31,5.5,8.102554959,3.942339105
31,5.5,7.996176959,4.352907225
31,5.5,8.028888959,3.446492655
31,5.5,8.074994959,3.440175015
31,5.5,8.003903959,3.348588855
31,5.5,8.076024959,3.307534005
31,5.5,8.055418959,3.838117665
31,5.5,8.222326959,3.635992425
31,5.5,7.996691959,3.822323565
31,5.5,8.050266959,2.445333105
31,5.5,8.179826959,3.812847105
31,5.5,8.433538959,3.234890955
31,5.5,8.032494959,3.863378415
31,5.5,7.487987959,3.853911765
31,5.5,8.026055959,3.178042005
31,7,-0.001482587,0.090897642
31,7,6.24E-05,0.141428952
31,7,0.002895413,0.359348292
31,7,0.014485413,-0.291250908
31,7,0.004183413,0.173007342
31,7,-0.001482587,-0.329146938
31,7,0.003925413,-0.111227598
31,7,0.006243413,0.040366332
31,7,0.006758413,0.068785902
31,7,0.003410413,-0.187029468
31,7,0.002380413,0.340395372
31,7,0.005728413,-0.057537468
31,7,-0.005088587,0.144587772
31,7,-0.001740587,0.403561962
31,7,0.005728413,0.185642622
31,7,6.24E-05,0.030889872
31,7,-0.004573587,-0.057537468
31,7,0.008561413,0.160381872
31,7,-0.004315587,0.135111312
31,7,6.24E-05,0.160381872
31,7,0.004183413,0.296181702
31,7,-0.001998587,0.994153392
31,7,-0.040373587,0.334077732
31,7,-0.035737587,-0.196505928
31,7,-0.005861587,0.277228782
31,7,0.005728413,0.406720782
31,7,-0.028268587,0.488830482
31,7,0.246540413,0.150905412
31,7,0.009591413,0.071944722
31,7,0.084539413,0.210913182
31,7,0.102310413,0.037207512
31,7,0.004440413,0.498306942
31,7,0.136307413,0.520418682
31,7,0.239071413,0.106691742
31,7,-0.024920587,0.817288902
31,7,0.188848413,0.877296672
31,7,0.237525413,-0.095443308
31,7,0.005986413,-0.127021698
31,7,0.107976413,-0.013323798
31,7,-0.040888587,0.649900872
31,7,0.129353413,0.836241822
31,7,0.003410413,0.463569732
31,7,0.090205413,0.713067462
31,7,0.004955413,0.169848522
31,7,0.144291413,0.315134622
31,7,0.008046413,0.103532922
31,7,0.114930413,0.690965532
31,7,-0.003800587,0.479363832
31,7,0.060844413,0.703591002
31,7,0.065480413,0.694124352
31,7,0.067798413,0.204595542
31,7,0.037149413,0.457252092
31,7,0.152018413,0.649900872
31,7,0.103856413,0.087738822
31,7,0.211255413,0.829924182
31,7,0.124975413,0.523577502
31,7,0.166698413,0.675171432
31,7,0.193226413,0.867820212
31,7,0.233404413,0.163540692
31,7,0.232632413,0.656218512
31,7,0.228769413,0.517259862
31,7,0.137852413,0.744655662
31,7,0.251433413,0.495148122
31,7,0.222845413,1.057319982
31,7,0.182409413,0.725702742
31,7,0.179576413,0.943622082
31,7,0.217179413,1.063637622
31,7,0.283627413,0.599369562
31,7,0.234692413,0.551997072
31,7,0.292642413,0.927827982
31,7,0.305262413,0.883614312
31,7,0.288521413,1.114168932
31,7,0.258902413,0.722543922
31,7,0.311958413,0.959416182
31,7,0.326896413,0.738338022
31,7,0.324578413,0.984676932
31,7,0.288778413,1.111010112
31,7,0.337198413,0.861502572
31,7,0.356514413,0.984676932
31,7,0.365271413,0.852035922
31,7,0.355484413,0.880455492
31,7,0.374286413,0.984676932
31,7,0.378149413,1.215231552
31,7,0.374543413,0.564632352
31,7,0.403131413,0.384609042
31,7,0.433008413,1.246809942
31,7,0.434295413,0.962575002
31,7,0.451551413,0.744655662
31,7,0.428629413,0.852035922
31,7,0.439446413,1.189960992
31,7,0.444597413,0.640434222
31,7,0.458248413,0.608846022
31,7,0.480397413,1.057319982
31,7,0.488124413,0.915192702
31,7,0.514137413,1.079421912
31,7,0.519545413,1.145747322
31,7,0.524954413,1.111010112
31,7,0.522893413,1.101533652
31,7,0.525211413,0.962575002
31,7,0.539119413,1.208913912
31,7,0.551482413,0.792028152
31,7,0.576207413,1.224708012
31,7,0.593720413,1.309976532
31,7,0.589857413,0.567791172
31,7,0.605310413,1.126794402
31,7,0.603507413,1.344713742
31,7,0.638277413,1.253127582
31,7,0.620506413,1.281547152
31,7,0.633126413,1.354190202
31,7,0.672274413,1.341554922
31,7,0.678712413,0.855194742
31,7,0.680258413,1.155223782
31,7,0.690302413,1.262604042
31,7,0.713224413,1.894250322
31,7,0.717088413,1.158382602
31,7,0.723011413,1.644752592
31,7,0.744388413,1.278398142
31,7,0.779931413,1.183643352
31,7,0.779931413,1.641593772
31,7,0.788945413,1.265762862
31,7,0.799247413,2.007948222
31,7,0.813670413,0.981518112
31,7,0.817018413,1.489999842
31,7,0.826805413,1.404721512
31,7,0.836592413,1.407880332
31,7,0.849212413,1.332088272
31,7,0.876770413,1.499466492
31,7,0.901495413,1.442617542
31,7,0.895314413,1.628958492
31,7,0.911540413,2.589063192
31,7,0.926220413,1.625799672
31,7,0.937295413,1.862671932
31,7,0.967171413,1.739497572
31,7,0.946567413,1.635276132
31,7,0.986487413,1.663695702
31,7,0.976700413,1.774234782
31,7,1.017651413,1.808981802
31,7,1.019197413,1.973201202
31,7,1.040831413,1.853195472
31,7,1.057572413,2.001630582
31,7,1.060405413,1.287864792
31,7,1.070449413,1.546838982
31,7,1.078949413,1.903726782
31,7,1.115521413,2.311136082
31,7,1.153381413,1.688966262
31,7,1.151578413,1.711068192
31,7,1.123248413,1.512101772
31,7,1.182742413,1.663695702
31,7,1.190211413,2.134271592
31,7,1.192014413,2.033208972
31,7,1.205664413,2.317453722
31,7,1.228844413,1.938463992
31,7,1.239661413,2.241651852
31,7,1.250736413,2.175336252
31,7,1.267477413,2.203755822
31,7,1.322336413,1.878456222
31,7,1.296580413,2.219549922
31,7,1.326972413,1.944781632
31,7,1.325169413,2.150065692
31,7,1.353242413,2.500626042
31,7,1.366120413,1.868979762
31,7,1.393678413,2.159542152
31,7,1.386209413,2.023732512
31,7,1.408873413,2.115328482
31,7,1.439007413,2.674331712
31,7,1.461156413,2.415357522
31,7,1.446991413,2.674331712
31,7,1.473777413,2.658537612
31,7,1.490517413,2.762768862
31,7,1.504940413,2.393245782
31,7,1.520394413,2.418516342
31,7,1.546406413,2.289024342
31,7,1.572162413,2.740657122
31,7,1.491290413,3.239662392
31,7,1.493351413,2.491159392
31,7,1.762493413,2.484841752
31,7,1.472231413,2.608006302
31,7,1.738283413,2.326930182
31,7,1.632429413,2.465888832
31,7,1.677243413,2.488000572
31,7,1.616203413,3.125964492
31,7,1.734420413,2.519578962
31,7,1.682652413,2.187961722
31,7,1.722830413,2.377461492
31,7,1.740086413,2.405881062
31,7,1.763523413,2.273240052
31,7,1.794429413,2.431151622
31,7,1.766871413,2.601698472
31,7,1.765841413,2.402722242
31,7,1.862423413,1.894250322
31,7,1.812201413,2.314294902
31,7,1.866544413,2.743815942
31,7,1.848258413,2.333247822
31,7,1.890497413,3.334407372
31,7,1.891784413,2.639594502
31,7,1.926297413,2.500626042
31,7,1.932993413,2.532214242
31,7,1.910586413,2.870139312
31,7,1.969565413,2.683808172
31,7,1.993518413,2.728021842
31,7,2.018758413,1.998471762
31,7,1.925524413,2.664855252
31,7,1.940462413,2.554316172
31,7,2.360531413,2.743815942
31,7,2.049149413,2.952258822
31,7,2.059451413,2.642753322
31,7,2.073617413,2.753292402
31,7,2.005623413,2.273240052
31,7,2.075935413,2.326930182
31,7,2.127445413,2.532214242
31,7,2.147792413,2.895409872
31,7,2.164275413,2.964894102
31,7,2.149595413,3.024901872
31,7,2.197757413,2.289024342
31,7,2.206514413,2.576427912
31,7,2.153973413,2.548008342
31,7,2.228664413,3.065956722
31,7,2.183334413,2.769076692
31,7,2.236905413,2.374302672
31,7,2.233300413,3.388097502
31,7,2.155776413,3.053321442
31,7,2.283780413,2.841719742
31,7,2.294597413,2.996472492
31,7,2.258025413,3.072274362
31,7,2.249525413,3.353350482
31,7,2.320353413,3.359668122
31,7,2.487505413,2.977519572
31,7,2.185910413,3.549167892
31,7,2.449129413,3.542850252
31,7,2.291507413,3.482842482
31,7,2.237678413,3.473366022
31,7,2.517896413,3.479683662
31,7,2.418223413,3.489160122
31,7,2.492398413,3.353350482
31,7,2.486475413,3.236503572
31,7,2.404573413,3.394415142
31,7,2.586148413,4.063957452
31,7,2.549060413,2.892251052
31,7,2.482354413,3.615483492
31,7,2.561680413,4.003949682
31,7,2.531804413,3.861832212
31,7,2.612676413,3.501795402
31,7,2.577906413,3.909204702
31,7,2.586405413,3.795506802
31,7,2.693548413,4.423994262
31,7,2.555241413,4.152384792
31,7,2.688139413,3.744975492
31,7,2.698956413,3.719704932
31,7,2.571467413,4.240821942
31,7,2.599025413,4.682968452
31,7,2.693032413,3.666014802
31,7,2.666247413,3.846038112
31,7,2.726257413,3.558634542
31,7,2.818204413,4.202916102
31,7,2.803781413,3.906045882
31,7,2.822840413,4.256606232
31,7,2.833914413,3.836561652
31,7,2.839581413,4.127124042
31,7,2.842671413,3.981837942
31,7,2.769268413,4.408200162
31,7,2.765405413,4.029220242
31,7,2.831081413,4.202916102
31,7,2.891864413,4.303978722
31,7,2.736044413,4.272400332
31,7,2.842671413,4.442947182
31,7,2.934103413,4.351361022
31,7,2.891607413,4.635595962
31,7,2.829278413,4.414517802
31,7,2.907060413,4.487160852
31,7,3.002355413,3.776553882
31,7,2.959601413,5.150385522
31,7,2.950329413,4.771405602
31,7,3.021156413,4.667184162
31,7,3.429896413,4.300819902
31,7,2.976084413,4.806142812
31,7,3.019611413,5.024062152
31,7,3.066486413,4.641913602
31,7,3.112846413,4.818778092
31,7,3.107695413,5.027220972
31,7,3.135253413,5.106171852
31,7,3.055926413,4.973530842
31,7,3.273560413,5.027220972
31,7,2.896243413,5.409369522
31,7,3.047942413,5.065117002
31,7,3.043306413,5.090387562
31,7,3.277423413,5.728351482
31,7,3.197581413,5.346202932
31,7,3.199384413,5.797825902
31,7,3.146328413,5.238822672
31,7,3.348766413,6.119966682
31,7,3.240593413,5.343044112
31,7,3.268666413,5.665184892
31,7,3.230291413,5.545169352
31,7,3.291073413,5.775723972
31,7,3.298543413,5.412518532
31,7,3.398731413,5.554645812
31,7,3.395641413,5.671502532
31,7,3.282059413,5.491479222
31,7,3.366795413,5.504114502
31,7,3.141177413,5.722033842
31,7,3.267636413,5.276718702
31,7,3.401307413,5.216710932
31,7,3.464408413,5.229346212
31,7,3.300861413,5.797825902
31,7,3.591640413,6.186292092
31,7,3.444061413,6.101013762
31,7,3.484240413,5.930476722
31,7,3.447409413,6.050482452
31,7,3.485785413,5.936794362
31,7,3.476771413,5.990484492
31,7,3.591125413,6.047333442
31,7,3.369370413,6.350521302
31,7,3.537811413,5.838880752
31,7,3.415472413,6.552646542
31,7,3.298285413,6.154703892
31,7,3.463893413,6.044174622
31,7,3.567688413,6.587383752
31,7,3.600397413,6.246299862
31,7,3.568460413,6.675820902
31,7,3.804639413,6.821097192
31,7,3.578247413,7.026381252
31,7,3.644182413,6.953738202
31,7,3.628213413,7.247459412
31,7,3.711146413,6.618971952
31,7,3.718873413,6.423154542
31,7,3.520040413,7.111649772
31,7,3.575929413,7.231665312
31,7,3.639803413,7.440108192
31,7,3.572839413,7.155873252
31,7,3.683588413,7.253777052
31,7,3.750037413,7.231665312
31,7,3.915388413,7.519068882
31,7,3.890920413,7.332727932
31,7,3.693632413,7.759090152
31,7,3.819835413,7.673821632
31,7,3.783262413,7.806462642
31,7,3.853317413,8.144397522
31,7,3.901480413,7.724352942
31,7,3.821122413,7.803303822
31,7,4.018153413,7.831733202
31,7,3.849711413,7.847527302
31,7,4.107525413,6.934795092
31,7,3.847651413,7.945431102
31,7,3.957112413,8.046493722
31,7,3.954794413,8.374952142
31,7,4.186080413,7.904366442
31,7,3.942689413,7.948589922
31,7,3.948870413,8.318103192
31,7,3.995746413,7.920160542
31,7,4.008623413,7.035857712
31,7,4.022274413,7.986485952
31,7,4.184277413,8.438108922
31,7,4.000897413,8.716036032
31,7,4.175263413,8.314944372
31,7,4.330569413,8.517069612
31,7,4.087693413,8.005438872
31,7,4.111388413,7.743305862
31,7,4.137659413,7.838050842
31,7,3.757764413,7.228506492
31,7,4.119630413,7.588543302
31,7,4.017380413,7.534853172
31,7,4.139205413,7.579076652
31,7,4.111131413,7.386418062
31,7,4.343190413,7.380100422
31,7,4.272619413,7.288514262
31,7,4.198185413,7.771725432
31,7,4.470423413,7.743305862
31,7,4.222653413,7.809621462
31,7,4.090526413,7.591702122
31,7,4.413245413,7.733829402
31,7,4.331857413,7.143237972
31,7,4.310995413,7.083230202
31,7,4.346796413,6.650550342
31,7,4.317434413,6.217870482
31,7,4.309965413,6.625289592
31,7,4.328251413,6.713716932
31,7,4.159809413,6.776883522
31,7,4.322070413,6.656867982
31,7,4.238364413,5.883104232
31,7,4.357098413,6.126284322
31,7,4.298375413,6.290513532
31,7,4.642472413,5.763088692
31,7,4.415048413,6.037856982
31,7,4.430759413,6.341044842
31,7,4.487165413,6.101013762
31,7,4.473256413,6.454742742
31,7,4.580143413,6.145237242
31,7,4.275195413,5.832572922
31,7,4.529919413,5.125124772
31,7,4.376157413,5.507273322
31,7,4.553357413,5.643073152
31,7,4.469393413,4.983007302
31,7,4.465015413,5.377781322
31,7,4.398565413,5.131442412
31,7,4.562629413,5.128283592
31,7,4.682394413,5.842039572
31,7,4.565205413,5.071434642
31,7,4.696044413,5.816778822
31,7,4.541767413,5.387257782
31,7,4.647623413,5.043005262
31,7,4.698362413,4.878785862
31,7,4.721542413,5.046164082
31,7,4.826369413,5.440947912
31,7,4.764555413,4.765087962
31,7,4.610020413,5.065117002
31,7,4.661016413,5.311455912
31,7,4.746526413,5.011426872
31,7,4.716649413,4.812460452
31,7,4.746783413,4.604017572
31,7,5.015160413,4.578747012
31,7,4.648396413,4.708239012
31,7,4.744465413,4.859832942
31,7,4.827141413,5.295671622
31,7,4.810915413,4.622960682
31,7,4.829717413,4.465049112
31,7,4.739056413,5.017744512
31,7,4.859336413,4.395574692
31,7,4.897455413,4.272400332
31,7,4.988374413,4.253447412
31,7,5.144197413,4.266082692
31,7,4.798295413,4.313455182
31,7,4.927074413,4.818778092
31,7,5.096806413,4.111329942
31,7,5.038082413,4.487160852
31,7,5.284825413,4.291353252
31,7,4.958497413,4.045004532
31,7,4.948709413,4.386098232
31,7,5.007175413,4.638754782
31,7,4.929908413,4.073433912
31,7,5.109169413,4.351361022
31,7,5.184892413,3.858673392
31,7,5.074398413,4.082910372
31,7,5.206269413,4.449264822
31,7,5.133895413,4.082910372
31,7,4.891789413,4.566111732
31,7,5.095003413,4.506113772
31,7,5.098094413,4.212392562
31,7,5.113805413,3.988155582
31,7,5.172014413,3.789189162
31,7,5.159651413,4.127124042
31,7,5.200603413,3.697603002
31,7,5.123592413,4.051322172
31,7,5.109427413,3.962894832
31,7,5.106078413,4.307137542
31,7,5.276841413,4.000790862
31,7,5.144970413,3.631277592
31,7,5.242328413,4.029220242
31,7,5.231510413,4.092377022
31,7,5.391713413,4.019743782
31,7,5.015932413,4.051322172
31,7,5.302082413,4.130282862
31,7,5.390940413,4.367145312
31,7,5.263190413,4.332408102
31,7,5.190300413,4.531374522
31,7,5.105048413,4.127124042
31,7,5.242070413,4.310296362
31,7,5.356684413,3.713397102
31,7,5.422620413,3.751293132
31,7,5.123592413,3.811300902
31,7,5.403303413,3.953418372
31,7,5.091397413,3.410199432
31,7,5.353336413,3.555485532
31,7,5.381925413,3.631277592
31,7,5.440134413,3.969212472
31,7,5.405363413,3.997632042
31,7,5.399697413,4.136600502
31,7,5.475162413,3.918681162
31,7,5.600080413,3.981837942
31,7,5.698983413,3.864991032
31,7,5.576126413,4.919840712
31,7,5.473617413,4.108171122
31,7,5.633563413,4.250288592
31,7,5.543931413,4.155543612
31,7,5.560415413,3.912363522
31,7,5.585914413,4.960895562
31,7,5.636138413,4.152384792
31,7,5.537235413,4.105012302
31,7,5.692029413,4.105012302
31,7,5.960152413,4.316614002
31,7,5.757708413,4.405051152
31,7,5.707998413,3.744975492
31,7,5.623775413,4.256606232
31,7,5.725512413,3.741816672
31,7,5.674000413,3.631277592
31,7,5.720876413,3.694444182
31,7,5.494737413,3.779712702
31,7,5.720876413,4.057639812
31,7,6.057511413,4.490319672
31,7,5.781661413,3.966053652
31,7,5.902458413,4.622960682
31,7,6.111342413,4.199757282
31,7,5.838067413,3.902887062
31,7,5.813341413,4.247129772
31,7,5.811281413,4.259765052
31,7,5.860733413,4.152384792
31,7,5.881595413,3.842879292
31,7,6.157961413,3.896569422
31,7,5.865884413,4.442947182
31,7,5.765692413,3.943941912
31,7,5.904518413,4.414517802
31,7,5.932335413,3.887092962
31,7,5.907609413,4.291353252
31,7,5.850430413,4.322931642
31,7,5.956804413,3.830244012
31,7,5.949077413,4.345043382
31,7,6.112887413,4.619801862
31,7,6.122417413,4.196598462
31,7,6.041027413,4.206074922
31,7,6.042830413,4.411358982
31,7,6.000332413,4.477684392
31,7,6.021452413,3.969212472
31,7,5.837037413,4.022902602
31,7,6.090479413,3.864991032
31,7,6.281849413,4.458731472
31,7,6.083782413,4.319772822
31,7,6.090221413,4.701921372
31,7,6.178051413,4.502954952
31,7,6.113145413,4.559803902
31,7,6.201747413,4.130282862
31,7,6.222094413,4.698762552
31,7,6.102069413,4.357668852
31,7,6.511597413,4.692444912
31,7,6.206125413,4.360827672
31,7,6.269486413,4.117647582
31,7,6.250941413,4.540850982
31,7,6.170066413,4.717715472
31,7,6.226988413,4.360827672
31,7,6.092539413,4.487160852
31,7,6.483522413,3.988155582
31,7,6.256350413,4.142908332
31,7,6.279531413,4.086069192
31,7,6.389769413,4.278717972
31,7,6.287258413,3.719704932
31,7,6.363755413,4.215551382
31,7,6.268198413,3.798665622
31,7,6.618487413,4.455582462
31,7,6.288288413,3.969212472
31,7,6.405480413,3.921839982
31,7,6.471674413,4.000790862
31,7,6.292152413,3.681808902
31,7,6.533748413,4.228186662
31,7,6.424540413,4.345043382
31,7,6.559247413,5.061958182
31,7,6.518294413,4.866150582
31,7,6.504900413,5.005109232
31,7,6.761179413,5.213552112
31,7,6.710180413,4.408200162
31,7,6.583715413,5.396734242
31,7,6.554095413,4.556645082
31,7,6.645789413,4.774564422
31,7,6.382557413,4.780872252
31,7,6.754224413,4.537692162
31,7,6.554610413,4.095535842
31,7,6.602518413,4.240821942
31,7,6.626729413,3.950259552
31,7,6.595563413,4.496637312
31,7,6.619259413,3.953418372
31,7,6.631623413,4.853515302
31,7,6.672576413,4.095535842
31,7,6.945339413,4.465049112
31,7,6.828146413,5.074593462
31,7,6.673091413,4.979848482
31,7,6.583458413,4.998791592
31,7,6.766587413,5.219869752
31,7,6.688545413,4.689286092
31,7,6.732331413,4.632437142
31,7,7.027503413,4.904046612
31,7,6.512370413,4.667184162
31,7,6.833812413,5.602018302
31,7,6.814237413,4.086069192
31,7,6.783072413,4.335566922
31,7,6.825313413,3.801824442
31,7,6.913401413,4.041845712
31,7,7.177923413,4.847197662
31,7,6.860857413,3.887092962
31,7,6.850039413,4.559803902
31,7,6.987065413,4.221869022
31,7,6.903871413,4.218710202
31,7,6.944051413,4.446106002
31,7,7.011792413,5.346202932
31,7,6.885841413,5.703080922
31,7,7.193120413,4.597699932
31,7,7.289708413,4.266082692
31,7,7.075926413,4.964054382
31,7,6.949460413,4.670333172
31,7,7.050169413,4.035528072
31,7,7.038063413,4.449264822
31,7,7.076956413,3.328089732
31,7,7.218361413,4.291353252
31,7,6.940703413,3.691285362
31,7,7.079274413,4.449264822
31,7,7.166848413,4.070275092
31,7,7.119455413,4.060798632
